HOG,OG,Gene Tree Parent Clade,Bdistachyon_pep,EM_A_pep,EM_B_pep,TaCS_A_pep_longest,TaCS_B_pep_longest,TaCS_D_pep_longest,barley,emmer,wheat,barley_rates,wheat_rates,emmer_rates,barley/emmer,barley/wheat,emmer/wheat
N1.HOG0019549,OG0013258,n0,,TRIDC3AG044030.1,TRIDC3BG050000.1,TraesCS3A02G304500,TraesCS3B02G332000,TraesCS3D02G297400,HORVU.MOREX.r2.3HG0241430.1,"TRIDC3AG044030.1, TRIDC3BG050000.1","TraesCS3A02G304500, TraesCS3B02G332000, TraesCS3D02G297400",0.9473684210526316,0.6666666666666667,,,1.4210526315789473,
N1.HOG0019566,OG0013275,n0,,TRIDC3AG044390.1,TRIDC3BG050290.1,TraesCS3A02G302400,TraesCS3B02G334200,TraesCS3D02G299600,HORVU.MOREX.r2.3HG0241860.1,"TRIDC3AG044390.1, TRIDC3BG050290.1","TraesCS3A02G302400, TraesCS3B02G334200, TraesCS3D02G299600",0.9473684210526316,,,,,
N1.HOG0019579,OG0013288,n0,,TRIDC1AG038550.1,TRIDC1BG043750.1,TraesCS1A02G258000,TraesCS1B02G268400,TraesCS1D02G257300,HORVU.MOREX.r2.1HG0051840.1,"TRIDC1AG038550.1, TRIDC1BG043750.1","TraesCS1A02G258000, TraesCS1B02G268400, TraesCS1D02G257300",0.9473684210526316,0.1333333333333333,,,7.105263157894739,
N1.HOG0019589,OG0013298,n0,,TRIDC1AG045770.1,TRIDC1BG051840.1,TraesCS1A02G308200,TraesCS1B02G318900,TraesCS1D02G307600,HORVU.MOREX.r2.2HG0097140.1,"TRIDC1AG045770.1, TRIDC1BG051840.1","TraesCS1A02G308200, TraesCS1B02G318900, TraesCS1D02G307600",0.8947368421052632,0.6,0.8,1.118421052631579,1.4912280701754386,1.3333333333333335
N1.HOG0019644,OG0013353,n0,,TRIDC3AG073350.1,TRIDC3BG084580.1,TraesCS3A02G518300,TraesCS3B02G586000,TraesCS3D02G525900,HORVU.MOREX.r2.3HG0272420.1,"TRIDC3AG073350.1, TRIDC3BG084580.1","TraesCS3A02G518300, TraesCS3B02G586000, TraesCS3D02G525900",0.9473684210526316,0.9333333333333333,0.475,1.9944598337950141,1.0150375939849625,0.5089285714285714
N1.HOG0019672,OG0013381,n0,,TRIDC1AG054080.1,TRIDC1BG061990.1,TraesCS1A02G368100,TraesCS1B02G387000,TraesCS1D02G374000,HORVU.MOREX.r2.1HG0064550.1,"TRIDC1AG054080.1, TRIDC1BG061990.1","TraesCS1A02G368100, TraesCS1B02G387000, TraesCS1D02G374000",0.8421052631578947,0.9333333333333333,0.95,0.8864265927977839,0.9022556390977443,1.0178571428571428
N1.HOG0019743,OG0013452,n0,,TRIDC3AG017020.1,TRIDC3BG022660.1,TraesCS3A02G312400,TraesCS3B02G159800,TraesCS3D02G142000,HORVU.MOREX.r2.3HG0202620.1,"TRIDC3AG017020.1, TRIDC3BG022660.1","TraesCS3A02G312400, TraesCS3B02G159800, TraesCS3D02G142000",0.9473684210526316,,,,,
N1.HOG0019751,OG0013460,n0,,TRIDC3AG031590.1,TRIDC3BG036170.1,TraesCS3A02G212000,TraesCS3B02G242400,TraesCS3D02G214600,HORVU.MOREX.r2.3HG0222800.1,"TRIDC3AG031590.1, TRIDC3BG036170.1","TraesCS3A02G212000, TraesCS3B02G242400, TraesCS3D02G214600",0.8947368421052632,,,,,
N1.HOG0019767,OG0013476,n0,,TRIDC1AG046360.1,TRIDC1BG052510.1,TraesCS1A02G311800,TraesCS1B02G323500,TraesCS1D02G312100,HORVU.MOREX.r2.1HG0055470.1,"TRIDC1AG046360.1, TRIDC1BG052510.1","TraesCS1A02G311800, TraesCS1B02G323500, TraesCS1D02G312100",0.9473684210526316,,,,,
N1.HOG0019801,OG0013510,n0,,,"TRIDC1BG000420.1, TRIDC0UG000060.1",TraesCS1A02G002500,TraesCS1B02G001800,TraesCS1D02G004700,HORVU.MOREX.r2.1HG0000020.1,"TRIDC1BG000420.1, TRIDC0UG000060.1","TraesCS1A02G002500, TraesCS1B02G001800, TraesCS1D02G004700",0.9473684210526316,0.2666666666666667,,,3.552631578947368,
N1.HOG0019813,OG0013522,n0,,TRIDC3AG010820.1,TRIDC3BG014720.1,TraesCS3A02G090100,TraesCS3B02G105600,TraesCS3D02G090200,HORVU.MOREX.r2.3HG0193680.1,"TRIDC3AG010820.1, TRIDC3BG014720.1","TraesCS3A02G090100, TraesCS3B02G105600, TraesCS3D02G090200",0.9473684210526316,0.6666666666666667,0.95,0.9972299168975071,1.4210526315789473,1.4249999999999998
N1.HOG0019822,OG0013531,n0,,TRIDC5AG023630.1,TRIDC5BG024420.1,TraesCS5A02G139900,TraesCS5B02G137300,TraesCS5D02G153500,HORVU.MOREX.r2.5HG0382610.1,"TRIDC5AG023630.1, TRIDC5BG024420.1","TraesCS5A02G139900, TraesCS5B02G137300, TraesCS5D02G153500",0.9473684210526316,,,,,
N1.HOG0019824,OG0013533,n0,,TRIDC1AG049730.1,TRIDC1BG056420.1,TraesCS1A02G335300,TraesCS1B02G348200,TraesCS1D02G337600,HORVU.MOREX.r2.1HG0062910.1,"TRIDC1AG049730.1, TRIDC1BG056420.1","TraesCS1A02G335300, TraesCS1B02G348200, TraesCS1D02G337600",0.9473684210526316,,,,,
N1.HOG0019841,OG0013550,n0,,TRIDC3AG040420.1,TRIDC3BG045560.1,TraesCS3A02G271500,TraesCS3B02G305200,TraesCS3D02G271100,HORVU.MOREX.r2.3HG0231520.1,"TRIDC3AG040420.1, TRIDC3BG045560.1","TraesCS3A02G271500, TraesCS3B02G305200, TraesCS3D02G271100",0.7894736842105263,,0.6,1.3157894736842106,,
N1.HOG0019846,OG0013555,n0,,TRIDC3AG021990.1,TRIDC3BG025950.1,TraesCS3A02G161000,TraesCS3B02G191600,TraesCS3D02G168200,HORVU.MOREX.r2.3HG0207800.1,"TRIDC3AG021990.1, TRIDC3BG025950.1","TraesCS3A02G161000, TraesCS3B02G191600, TraesCS3D02G168200",0.9473684210526316,,,,,
N1.HOG0019861,OG0013570,n0,,TRIDC1AG037660.1,TRIDC1BG042840.1,TraesCS1A02G251400,TraesCS1B02G262000,TraesCS1D02G250900,HORVU.MOREX.r2.1HG0050480.1,"TRIDC1AG037660.1, TRIDC1BG042840.1","TraesCS1A02G251400, TraesCS1B02G262000, TraesCS1D02G250900",0.9473684210526316,,0.95,0.9972299168975071,,
N1.HOG0019920,OG0013629,n0,,TRIDC1AG002530.1,TRIDC1BG003370.1,TraesCS1A02G024600,TraesCS1B02G031000,TraesCS1D02G024700,HORVU.MOREX.r2.1HG0003040.1,"TRIDC1AG002530.1, TRIDC1BG003370.1","TraesCS1A02G024600, TraesCS1B02G031000, TraesCS1D02G024700",0.9473684210526316,0.9333333333333333,,,1.0150375939849625,
N1.HOG0019929,OG0013638,n0,,TRIDC2AG062240.1,TRIDC2BG066110.1,TraesCS2A02G431900,TraesCS2B02G453400,TraesCS2D02G429900,HORVU.MOREX.r2.2HG0159670.1,"TRIDC2AG062240.1, TRIDC2BG066110.1","TraesCS2A02G431900, TraesCS2B02G453400, TraesCS2D02G429900",0.8421052631578947,,,,,
N1.HOG0019939,OG0013648,n0,,TRIDC3AG022350.1,TRIDC3BG026610.1,TraesCS3A02G163700,TraesCS3B02G195500,TraesCS3D02G170500,HORVU.MOREX.r2.3HG0208220.1,"TRIDC3AG022350.1, TRIDC3BG026610.1","TraesCS3A02G163700, TraesCS3B02G195500, TraesCS3D02G170500",0.8421052631578947,0.5333333333333333,0.09999999999999998,8.421052631578949,1.5789473684210527,0.18749999999999997
N1.HOG0019958,OG0013667,n0,,,,TraesCS3A02G068100,"TraesCS3B02G082300, TraesCS3B02G081200",TraesCS3D02G068000,"HORVU.MOREX.r2.3HG0190630.1, HORVU.MOREX.r2.3HG0190510.1",,"TraesCS3A02G068100, TraesCS3B02G082300, TraesCS3B02G081200, TraesCS3D02G068000",0.7894736842105263,0.5333333333333333,,,1.480263157894737,
N1.HOG0019978,OG0013687,n0,,TRIDC3AG023940.1,TRIDC3BG027870.1,,TraesCS3B02G203500,,HORVU.MOREX.r2.3HG0210080.1,"TRIDC3AG023940.1, TRIDC3BG027870.1",TraesCS3B02G203500,0.9473684210526316,,0.25,3.7894736842105265,,
N1.HOG0019979,OG0013688,n0,,TRIDC1AG014510.1,TRIDC1BG019540.1,TraesCS1A02G112000,TraesCS1B02G132300,TraesCS1D02G113600,HORVU.MOREX.r2.1HG0020610.1,"TRIDC1AG014510.1, TRIDC1BG019540.1","TraesCS1A02G112000, TraesCS1B02G132300, TraesCS1D02G113600",0.8421052631578947,0.8,,,1.0526315789473684,
N1.HOG0019992,OG0013701,n0,,TRIDC3AG015330.1,TRIDC3BG019880.1,TraesCS3A02G123000,TraesCS3B02G142200,TraesCS3D02G124700,HORVU.MOREX.r2.3HG0199270.1,"TRIDC3AG015330.1, TRIDC3BG019880.1","TraesCS3A02G123000, TraesCS3B02G142200, TraesCS3D02G124700",0.9473684210526316,0.06666666666666665,,,14.210526315789478,
N1.HOG0020019,OG0013728,n0,,TRIDC6AG019110.1,TRIDC6BG025130.1,TraesCS6A02G139800,TraesCS6B02G168400,TraesCS6D02G129200,HORVU.MOREX.r2.6HG0469830.1,"TRIDC6AG019110.1, TRIDC6BG025130.1","TraesCS6A02G139800, TraesCS6B02G168400, TraesCS6D02G129200",0.9473684210526316,,0.9,1.0526315789473684,,
N1.HOG0020020,OG0013729,n0,,TRIDC3AG040270.1,TRIDC3BG045440.1,TraesCS3A02G270600,TraesCS3B02G304400,TraesCS3D02G270400,HORVU.MOREX.r2.3HG0231610.1,"TRIDC3AG040270.1, TRIDC3BG045440.1","TraesCS3A02G270600, TraesCS3B02G304400, TraesCS3D02G270400",0.9473684210526316,,,,,
N1.HOG0020023,OG0013732,n0,,TRIDC3AG029370.1,TRIDC3BG032900.1,TraesCS3A02G200900,TraesCS3B02G225800,TraesCS3D02G203000,HORVU.MOREX.r2.3HG0219520.1,"TRIDC3AG029370.1, TRIDC3BG032900.1","TraesCS3A02G200900, TraesCS3B02G225800, TraesCS3D02G203000",0.9473684210526316,,,,,
N1.HOG0020035,OG0013744,n0,,TRIDC1AG053600.1,TRIDC1BG061410.1,TraesCS1A02G364800,TraesCS1B02G382200,TraesCS1D02G370300,HORVU.MOREX.r2.1HG0065190.1,"TRIDC1AG053600.1, TRIDC1BG061410.1","TraesCS1A02G364800, TraesCS1B02G382200, TraesCS1D02G370300",0.9473684210526316,0.06666666666666665,0.95,0.9972299168975071,14.210526315789478,14.250000000000002
N1.HOG0020036,OG0013745,n0,,TRIDC5AG061170.1,TRIDC5BG065260.1,TraesCS5A02G422800,TraesCS5B02G424700,TraesCS5D02G431000,HORVU.MOREX.r2.5HG0429100.1,"TRIDC5AG061170.1, TRIDC5BG065260.1","TraesCS5A02G422800, TraesCS5B02G424700, TraesCS5D02G431000",0.8947368421052632,0.9333333333333333,,,0.9586466165413534,
N1.HOG0020049,OG0013758,n0,,TRIDC3AG050400.1,TRIDC3BG056650.1,TraesCS3A02G349900,TraesCS3B02G382500,TraesCS3D02G343900,HORVU.MOREX.r2.3HG0253690.1,"TRIDC3AG050400.1, TRIDC3BG056650.1","TraesCS3A02G349900, TraesCS3B02G382500, TraesCS3D02G343900",0.8421052631578947,0.8666666666666667,,,0.97165991902834,
N1.HOG0020083,OG0013792,n0,,TRIDC2AG065710.1,,TraesCS2A02G462300,TraesCS2B02G483900,"TraesCS2D02G462700, TraesCS2D02G462500",HORVU.MOREX.r2.2HG0162150.1,TRIDC2AG065710.1,"TraesCS2A02G462300, TraesCS2B02G483900, TraesCS2D02G462700, TraesCS2D02G462500",0.8947368421052632,0.8,,,1.118421052631579,
N1.HOG0020091,OG0013800,n0,,TRIDC3AG068860.1,TRIDC3BG078060.1,,"TraesCS2B02G537900, TraesCS3B02G538100",TraesCS3D02G483400,HORVU.MOREX.r2.3HG0266870.1,"TRIDC3AG068860.1, TRIDC3BG078060.1","TraesCS2B02G537900, TraesCS3B02G538100, TraesCS3D02G483400",0.9473684210526316,,,,,
N1.HOG0020097,OG0013806,n0,,TRIDC1AG034720.1,TRIDC1BG040040.1,TraesCS1A02G230500,TraesCS1B02G243700,TraesCS1D02G231500,HORVU.MOREX.r2.1HG0048110.1,"TRIDC1AG034720.1, TRIDC1BG040040.1","TraesCS1A02G230500, TraesCS1B02G243700, TraesCS1D02G231500",0.9473684210526316,,,,,
N1.HOG0020154,OG0013863,n0,,TRIDC1AG006430.1,TRIDC1BG008190.1,TraesCS1A02G048300,TraesCS1B02G062700,TraesCS1D02G049600,HORVU.MOREX.r2.1HG0007300.1,"TRIDC1AG006430.1, TRIDC1BG008190.1","TraesCS1A02G048300, TraesCS1B02G062700, TraesCS1D02G049600",0.8947368421052632,,0.19999999999999996,4.473684210526317,,
N1.HOG0020166,OG0013875,n0,,TRIDC3AG029050.1,TRIDC3BG033690.1,TraesCS3A02G199400,TraesCS3B02G229100,TraesCS3D02G205700,HORVU.MOREX.r2.3HG0219400.1,"TRIDC3AG029050.1, TRIDC3BG033690.1","TraesCS3A02G199400, TraesCS3B02G229100, TraesCS3D02G205700",0.9473684210526316,,0.9,1.0526315789473684,,
N1.HOG0020220,OG0013929,n0,,TRIDC3AG049480.1,TRIDC3BG055770.1,TraesCS3A02G343100,TraesCS3B02G375300,TraesCS3D02G337100,HORVU.MOREX.r2.3HG0247770.1,"TRIDC3AG049480.1, TRIDC3BG055770.1","TraesCS3A02G343100, TraesCS3B02G375300, TraesCS3D02G337100",0.9473684210526316,,,,,
N1.HOG0020232,OG0013941,n0,,TRIDC3AG028370.1,TRIDC3BG034130.1,TraesCS3A02G197300,TraesCS3B02G230900,TraesCS3D02G202600,HORVU.MOREX.r2.7HG0542210.1,"TRIDC3AG028370.1, TRIDC3BG034130.1","TraesCS3A02G197300, TraesCS3B02G230900, TraesCS3D02G202600",0.8947368421052632,,,,,
N1.HOG0020308,OG0014017,n0,,TRIDC3AG010950.1,TRIDC3BG014790.1,TraesCS3A02G091100,TraesCS3B02G106100,TraesCS3D02G091000,HORVU.MOREX.r2.3HG0193860.1,"TRIDC3AG010950.1, TRIDC3BG014790.1","TraesCS3A02G091100, TraesCS3B02G106100, TraesCS3D02G091000",0.8947368421052632,,,,,
N1.HOG0020325,OG0014034,n0,,TRIDC3AG028770.1,TRIDC3BG033330.1,TraesCS3A02G195900,TraesCS3B02G227800,TraesCS3D02G198900,HORVU.MOREX.r2.3HG0216660.1,"TRIDC3AG028770.1, TRIDC3BG033330.1","TraesCS3A02G195900, TraesCS3B02G227800, TraesCS3D02G198900",0.9473684210526316,0.6666666666666667,0.9,1.0526315789473684,1.4210526315789473,1.3499999999999999
N1.HOG0020342,OG0014051,n0,,TRIDC1AG056970.1,TRIDC1BG065570.1,TraesCS1A02G387700,TraesCS1B02G415200,TraesCS1D02G395700,HORVU.MOREX.r2.1HG0070690.1,"TRIDC1AG056970.1, TRIDC1BG065570.1","TraesCS1A02G387700, TraesCS1B02G415200, TraesCS1D02G395700",0.8947368421052632,0.06666666666666665,0.55,1.6267942583732056,13.42105263157895,8.250000000000002
N1.HOG0020367,OG0014076,n0,,TRIDC3AG025980.1,TRIDC3BG029700.1,TraesCS3A02G186600,TraesCS3B02G216100,TraesCS3D02G190500,HORVU.MOREX.r2.3HG0212890.1,"TRIDC3AG025980.1, TRIDC3BG029700.1","TraesCS3A02G186600, TraesCS3B02G216100, TraesCS3D02G190500",0.8947368421052632,,,,,
N1.HOG0020421,OG0014130,n0,,TRIDC1AG009380.1,TRIDC1BG011700.1,TraesCS1A02G068300,TraesCS1B02G086600,TraesCS1D02G069700,HORVU.MOREX.r2.1HG0011320.1,"TRIDC1AG009380.1, TRIDC1BG011700.1","TraesCS1A02G068300, TraesCS1B02G086600, TraesCS1D02G069700",0.9473684210526316,,,,,
N1.HOG0020434,OG0014143,n0,,TRIDC3AG036920.1,TRIDC3BG040940.1,TraesCS3A02G246400,TraesCS3B02G273000,TraesCS3D02G245100,HORVU.MOREX.r2.3HG0231230.1,"TRIDC3AG036920.1, TRIDC3BG040940.1","TraesCS3A02G246400, TraesCS3B02G273000, TraesCS3D02G245100",0.8947368421052632,0.9333333333333333,,,0.9586466165413534,
N1.HOG0020514,OG0014223,n0,,TRIDC3AG042940.1,TRIDC3BG048930.1,TraesCS3A02G291000,TraesCS3B02G325700,TraesCS3D02G290800,HORVU.MOREX.r2.3HG0240090.1,"TRIDC3AG042940.1, TRIDC3BG048930.1","TraesCS3A02G291000, TraesCS3B02G325700, TraesCS3D02G290800",0.8421052631578947,0.9333333333333333,0.85,0.9907120743034056,0.9022556390977443,0.9107142857142857
N1.HOG0020520,OG0014229,n0,,TRIDC5AG004800.1,TRIDC5BG005220.1,TraesCS5A02G032600,TraesCS5B02G032800,TraesCS5D02G040900,HORVU.MOREX.r2.5HG0354780.1,"TRIDC5AG004800.1, TRIDC5BG005220.1","TraesCS5A02G032600, TraesCS5B02G032800, TraesCS5D02G040900",0.9473684210526316,0.8666666666666667,,,1.0931174089068827,
N1.HOG0020532,OG0014241,n0,,TRIDC3AG006370.1,TRIDC3BG008520.1,TraesCS3A02G054700,TraesCS3B02G066200,TraesCS3D02G054200,HORVU.MOREX.r2.3HG0189020.1,"TRIDC3AG006370.1, TRIDC3BG008520.1","TraesCS3A02G054700, TraesCS3B02G066200, TraesCS3D02G054200",0.9473684210526316,,0.95,0.9972299168975071,,
N1.HOG0020545,OG0014254,n0,,TRIDC1AG036110.1,TRIDC1BG041290.1,TraesCS1A02G239100,TraesCS1B02G251300,TraesCS1D02G239300,HORVU.MOREX.r2.1HG0046940.1,"TRIDC1AG036110.1, TRIDC1BG041290.1","TraesCS1A02G239100, TraesCS1B02G251300, TraesCS1D02G239300",0.6842105263157895,,,,,
N1.HOG0020603,OG0014312,n0,,TRIDC6AG011330.1,TRIDC6BG015430.1,TraesCS6A02G090300,TraesCS6B02G112400,TraesCS6D02G078000,HORVU.MOREX.r2.6HG0458540.1,"TRIDC6AG011330.1, TRIDC6BG015430.1","TraesCS6A02G090300, TraesCS6B02G112400, TraesCS6D02G078000",0.8947368421052632,0.4666666666666667,0.15000000000000002,5.964912280701753,1.9172932330827068,0.32142857142857145
N1.HOG0020605,OG0014314,n0,,TRIDC3AG027490.1,TRIDC3BG031670.1,TraesCS3A02G194000,TraesCS3B02G221600,TraesCS3D02G195800,HORVU.MOREX.r2.3HG0214360.1,"TRIDC3AG027490.1, TRIDC3BG031670.1","TraesCS3A02G194000, TraesCS3B02G221600, TraesCS3D02G195800",0.9473684210526316,0.6666666666666667,0.95,0.9972299168975071,1.4210526315789473,1.4249999999999998
N1.HOG0020616,OG0014325,n0,,TRIDC3AG011750.1,TRIDC0UG009320.1,TraesCS3A02G097400,TraesCS3B02G113100,TraesCS3D02G097900,HORVU.MOREX.r2.3HG0194770.1,"TRIDC3AG011750.1, TRIDC0UG009320.1","TraesCS3A02G097400, TraesCS3B02G113100, TraesCS3D02G097900",0.9473684210526316,0.9333333333333333,,,1.0150375939849625,
N1.HOG0020658,OG0014367,n0,,,TRIDC1BG004450.1,TraesCS1A02G033300,TraesCS1B02G041900,TraesCS1D02G035000,"HORVU.MOREX.r2.1HG0004130.1, HORVU.MOREX.r2.1HG0004280.1",TRIDC1BG004450.1,"TraesCS1A02G033300, TraesCS1B02G041900, TraesCS1D02G035000",0.42105263157894735,0.8666666666666667,0.8,0.5263157894736842,0.48582995951417,0.9230769230769231
N1.HOG0020714,OG0014423,n0,,TRIDC1AG039320.1,TRIDC1BG044700.1,TraesCS1A02G263100,TraesCS1B02G273700,TraesCS1D02G263200,HORVU.MOREX.r2.1HG0052200.1,"TRIDC1AG039320.1, TRIDC1BG044700.1","TraesCS1A02G263100, TraesCS1B02G273700, TraesCS1D02G263200",0.9473684210526316,0.9333333333333333,,,1.0150375939849625,
N1.HOG0020717,OG0014426,n0,,TRIDC3AG071460.1,TRIDC3BG081750.1,TraesCS3A02G503100,TraesCS3B02G566500,TraesCS3D02G509700,HORVU.MOREX.r2.3HG0270230.1,"TRIDC3AG071460.1, TRIDC3BG081750.1","TraesCS3A02G503100, TraesCS3B02G566500, TraesCS3D02G509700",0.9473684210526316,0.6666666666666667,0.9,1.0526315789473684,1.4210526315789473,1.3499999999999999
N1.HOG0020754,OG0014463,n0,,TRIDC7AG067800.1,TRIDC7BG061660.1,TraesCS7A02G486700,TraesCS7B02G390000,TraesCS7D02G473200,HORVU.MOREX.r2.7HG0612910.1,"TRIDC7AG067800.1, TRIDC7BG061660.1","TraesCS7A02G486700, TraesCS7B02G390000, TraesCS7D02G473200",0.9473684210526316,0.8,,,1.1842105263157894,
N1.HOG0020758,OG0014467,n0,,TRIDC1AG035000.1,TRIDC1BG040360.1,TraesCS1A02G232600,TraesCS1B02G245800,TraesCS1D02G233900,HORVU.MOREX.r2.1HG0047770.1,"TRIDC1AG035000.1, TRIDC1BG040360.1","TraesCS1A02G232600, TraesCS1B02G245800, TraesCS1D02G233900",0.9473684210526316,0.6666666666666667,,,1.4210526315789473,
N1.HOG0020768,OG0014477,n0,,TRIDC3AG067110.1,TRIDC0UG008450.1,TraesCS3A02G477100,TraesCS3B02G519900,TraesCS3D02G471700,HORVU.MOREX.r2.3HG0265290.1,"TRIDC3AG067110.1, TRIDC0UG008450.1","TraesCS3A02G477100, TraesCS3B02G519900, TraesCS3D02G471700",0.42105263157894735,0.6666666666666667,0.8,0.5263157894736842,0.6315789473684209,1.2
N1.HOG0020788,OG0014497,n0,,TRIDC3AG035360.1,TRIDC3BG039730.1,TraesCS3A02G236300,TraesCS3B02G263400,TraesCS3D02G236800,HORVU.MOREX.r2.3HG0228990.1,"TRIDC3AG035360.1, TRIDC3BG039730.1","TraesCS3A02G236300, TraesCS3B02G263400, TraesCS3D02G236800",0.9473684210526316,,,,,
N1.HOG0020799,OG0014508,n0,,TRIDC3AG042040.1,TRIDC3BG047650.1,TraesCS3A02G284200,TraesCS3B02G318200,TraesCS3D02G284100,HORVU.MOREX.r2.3HG0237510.1,"TRIDC3AG042040.1, TRIDC3BG047650.1","TraesCS3A02G284200, TraesCS3B02G318200, TraesCS3D02G284100",0.736842105263158,0.19999999999999996,,,3.6842105263157907,
N1.HOG0020830,OG0014539,n0,,TRIDC3AG037850.1,TRIDC3BG042510.1,TraesCS3A02G252500,TraesCS3B02G284100,TraesCS3D02G253100,HORVU.MOREX.r2.3HG0235310.1,"TRIDC3AG037850.1, TRIDC3BG042510.1","TraesCS3A02G252500, TraesCS3B02G284100, TraesCS3D02G253100",0.9473684210526316,0.7333333333333334,,,1.291866028708134,
N1.HOG0020840,OG0014549,n0,,TRIDC3AG014560.1,TRIDC3BG019140.1,TraesCS3A02G117500,TraesCS3B02G136600,TraesCS3D02G119400,HORVU.MOREX.r2.3HG0198110.1,"TRIDC3AG014560.1, TRIDC3BG019140.1","TraesCS3A02G117500, TraesCS3B02G136600, TraesCS3D02G119400",0.9473684210526316,0.1333333333333333,,,7.105263157894739,
N1.HOG0020862,OG0014571,n0,,"TRIDC3AG045560.1, TRIDC5AG053560.1","TRIDC3BG060770.1, TRIDC7BG010210.1",TraesCS5A02G366300,,,HORVU.MOREX.r2.1HG0063720.1,"TRIDC3AG045560.1, TRIDC5AG053560.1, TRIDC3BG060770.1, TRIDC7BG010210.1",TraesCS5A02G366300,0.42105263157894735,0.4,0.9,0.4678362573099415,1.0526315789473684,2.25
N1.HOG0020867,OG0014576,n0,,TRIDC3AG018340.1,TRIDC3BG023660.1,TraesCS3A02G131800,TraesCS3B02G165500,TraesCS3D02G148100,HORVU.MOREX.r2.3HG0204120.1,"TRIDC3AG018340.1, TRIDC3BG023660.1","TraesCS3A02G131800, TraesCS3B02G165500, TraesCS3D02G148100",0.9473684210526316,0.8666666666666667,,,1.0931174089068827,
N1.HOG0020880,OG0014589,n0,,TRIDC1AG053110.1,TRIDC1BG060740.1,TraesCS1A02G361000,TraesCS1B02G377600,TraesCS1D02G365400,HORVU.MOREX.r2.1HG0065930.1,"TRIDC1AG053110.1, TRIDC1BG060740.1","TraesCS1A02G361000, TraesCS1B02G377600, TraesCS1D02G365400",0.9473684210526316,0.9333333333333333,0.55,1.7224880382775118,1.0150375939849625,0.5892857142857143
N1.HOG0020883,OG0014592,n0,,TRIDC6AG038080.1,TRIDC6BG045000.1,TraesCS6A02G246800,TraesCS6B02G277800,TraesCS6D02G229000,HORVU.MOREX.r2.6HG0498980.1,"TRIDC6AG038080.1, TRIDC6BG045000.1","TraesCS6A02G246800, TraesCS6B02G277800, TraesCS6D02G229000",0.9473684210526316,,,,,
N1.HOG0020923,OG0014632,n0,,TRIDC3AG034220.1,TRIDC3BG038670.1,TraesCS3A02G226400,TraesCS3B02G258100,TraesCS3D02G224400,HORVU.MOREX.r2.3HG0227270.1,"TRIDC3AG034220.1, TRIDC3BG038670.1","TraesCS3A02G226400, TraesCS3B02G258100, TraesCS3D02G224400",0.7894736842105263,0.1333333333333333,,,5.921052631578949,
N1.HOG0020992,OG0014701,n0,,TRIDC3AG036410.1,TRIDC3BG040760.1,TraesCS3A02G243300,TraesCS3B02G271400,TraesCS3D02G243300,HORVU.MOREX.r2.3HG0230600.1,"TRIDC3AG036410.1, TRIDC3BG040760.1","TraesCS3A02G243300, TraesCS3B02G271400, TraesCS3D02G243300",0.9473684210526316,,,,,
N1.HOG0021003,OG0014712,n0,,TRIDC3AG045490.1,TRIDC3BG051690.1,TraesCS3A02G322000,TraesCS3B02G344300,TraesCS3D02G309300,HORVU.MOREX.r2.3HG0243530.1,"TRIDC3AG045490.1, TRIDC3BG051690.1","TraesCS3A02G322000, TraesCS3B02G344300, TraesCS3D02G309300",0.9473684210526316,0.2666666666666667,,,3.552631578947368,
N1.HOG0021051,OG0014760,n0,,TRIDC3AG050420.1,TRIDC3BG056670.1,TraesCS3A02G350100,TraesCS3B02G382700,TraesCS3D02G344100,HORVU.MOREX.r2.3HG0253640.1,"TRIDC3AG050420.1, TRIDC3BG056670.1","TraesCS3A02G350100, TraesCS3B02G382700, TraesCS3D02G344100",0.9473684210526316,,,,,
N1.HOG0021171,OG0014880,n0,,TRIDC6AG011690.1,TRIDC6BG015760.1,TraesCS6A02G088100,TraesCS6B02G110500,TraesCSU02G018300,HORVU.MOREX.r2.6HG0458840.1,"TRIDC6AG011690.1, TRIDC6BG015760.1","TraesCS6A02G088100, TraesCS6B02G110500, TraesCSU02G018300",0.8947368421052632,0.9333333333333333,,,0.9586466165413534,
N1.HOG0021172,OG0014881,n0,,,TRIDC7BG033940.1,TraesCS7A02G306500,TraesCS7B02G206800,TraesCS7D02G303400,HORVU.MOREX.r2.7HG0581980.1,TRIDC7BG033940.1,"TraesCS7A02G306500, TraesCS7B02G206800, TraesCS7D02G303400",0.9473684210526316,,,,,
N1.HOG0021185,OG0014894,n0,,TRIDC7AG027760.1,TRIDC7BG018510.1,TraesCS7A02G221900,TraesCS7B02G125800,TraesCS7D02G220500,HORVU.MOREX.r2.7HG0558990.1,"TRIDC7AG027760.1, TRIDC7BG018510.1","TraesCS7A02G221900, TraesCS7B02G125800, TraesCS7D02G220500",0.9473684210526316,0.19999999999999996,,,4.736842105263159,
N1.HOG0021216,OG0014925,n0,,TRIDC6AG001250.1,TRIDC0UG015950.1,TraesCS6A02G011700,TraesCS6B02G017900,TraesCS6D02G014600,HORVU.MOREX.r2.6HG0449760.1,"TRIDC6AG001250.1, TRIDC0UG015950.1","TraesCS6A02G011700, TraesCS6B02G017900, TraesCS6D02G014600",0.8947368421052632,0.1333333333333333,0.95,0.9418282548476454,6.710526315789475,7.125000000000001
